item_uuid,item_name,canonical_id,canonical_leader,canonical_member
d4bb2935-7298-4aab-809b-4de8b66abfb2,Captain Morgan Dark Rum 70cl,3951.0,captain morgan dark rum 700 ml,captain morgan dark rum 70cl
d4b9cc8d-1097-5125-ba11-2eb6da7d3277,Monster Energy Ultra 500ml,23963.0,monster energy ultra 500 ml,monster energy ultra 500ml
d4b921e9-f45c-4268-bf80-38411b6eb6e9,Haribo Supermix Bag,30360.0,haribo supermix bag,haribo supermix bag
d4b86992-dfc5-40ce-831b-7e384476c1e7,Cadbury 5 Milk Chocolate Mini Rolls Cakes,27536.0,cadbury 5 milk chocolate mini roll cake,cadbury 5 milk chocolate mini roll cake
d4b75c9c-9c47-4cba-9fcd-883bdff1a63e,Co Op Classic Rice Pudding 400g,9387.0,coop classic rice pudding 400 g,co op classic rice pudding 400g
d4b4c5c4-2bc9-4458-8855-0c6249d0342e,nestle milkybar pouch 94g,31799.0,nestle milkybar pouch 94g,nestle milkybar pouch 94g
d4b1e952-a237-5d5a-8205-8eb4ba0e2e81,t & lyle granulated sugar 500g,23355.0,tate & lyle granulated sugar 500 g,t lyle granulated sugar 500g
d4ad2ae8-aa20-490d-a5f5-f72229bb1bd4,Milky Way  43g,15504.0,milkyway duo 43g,milky way 43g
d4a8acd4-6fde-4588-9959-32fcc0025cea,MCVITIES CHOCOLATE HOBNOBS,31455.0,mcvities chocolate hobnobs,mcvities chocolate hobnobs
d4a4f00e-0b21-4fde-8624-7f25c17b2347,Lucozade Sport Orange 500ml (Cheaper at Hour Grocers - Download the App today),31228.0,lucozade sport orange 500ml cheaper at hour grocer download the app today,lucozade sport orange 500ml cheaper at hour grocer download the app today
d49d1623-83e3-4d95-af09-25e3c748ff07,Lucozade Sport Orange 500ml 4 Pack,31224.0,lucozade sport orange 4 x 500 ml,lucozade sport orange 500ml 4 pack
d49b3132-db0f-42fe-8ce4-4ca9edeb2e4d,Carlsberg Export 4pk 568ml,7799.0,carlsberg export beer 4 x 568 ml,carlsberg export 4pk 568ml
d49aca03-1e39-414d-8e2c-65808d8dba02,Fanta Fruit Twist 2L,7373.0,fanta fruit twist 2 l,fanta fruit twist 2l
d498c224-5ec3-5428-8371-76c4d7b7a5ba,co op 2pt whole fresh milk 1.136ltr,5217.0,co-op whole fresh milk 1.136 l,co op 2pt whole fresh milk 1.136ltr
d497425d-0e10-5600-8669-19f297bf448d,budweiser 330ml,3164.0,budweiser beer 330 ml,budweiser 330ml
d4958d52-e0cd-5075-834d-15df8cefb353,doritos tangy cheese 150g,6347.0,doritos tangy cheese crisps 150 g,doritos tangy cheese 150g
d4934432-b4cb-5f04-ade8-f49fcc200c88,Co op Chicken Breast Fillets 600g ,5237.0,co-op british chicken breast fillet 300 g,co op chicken breast fillet 600g
d49321ff-ad01-5d22-ad4d-0a1b47ff5cd6,co op unsmoked rindless back bacon 2f 4 300g,4891.0,co-op smoked rindless back bacon 300 g,co op unsmoked rindless back bacon 2f 4 300g
d49306c8-ffa1-41c4-87e3-f02e294f99d3,Red Bull 473ml,19147.0,red bull  473ml,red bull 473ml
d48dc9a5-9a95-5251-a71d-07fb3f574424,Pringles Prawn Cocktail 200g,18659.0,pringles prawn cocktail flavour crisp 200 g,pringles prawn cocktail 200g
d48c1b99-d294-4e4e-b707-fecd39482c2d,Maltesers Big Bag 58.5G,31315.0,maltesers big bag 58.5g,maltesers big bag 58.5g
d48bdb30-d06e-5cc8-b90f-169023f34cc6,pringles salt & vinegar pm 2.49 200g,18665.0,pringles salt vinegar crisp 200 g,pringles salt vinegar  200g
d48a4d2e-d9ab-42fa-9ddf-526a5f5db79a,Matt Corned Beef,31398.0,matt corned beef,matt corned beef
d488f462-be1b-4793-b1bc-9165cb257fd8,WKD Iron Brew 275ml,33782.0,wkd iron brew 275ml,wkd iron brew 275ml
d488e5ed-0fea-407e-82ae-af2952596193,Jammie Dodgers 8 Biscuits,30763.0,jammie dodger 8 biscuit,jammie dodger 8 biscuit
d48847ea-191f-4b54-ac49-5bd2f16e83cc,Oreo Double Creme 157g,16875.0,oreo double cream 157g,oreo double creme 157g
d484f5f4-dbdf-4b6b-8c1d-ccd773a6478e,Cadbury Dairy Milk Fingers,5752.0,cadbury dairy milk mint fingers,cadbury dairy milk finger
d4822b53-de5e-40aa-90db-32d451572418,Onken Bio Set Natural 500g,16799.0,onken natural set bioyogurt 500g,onken bio set natural 500g
d4809e4f-2cab-483f-aafc-5b3cb7d758b9,Jack Daniels 70cl,11338.0,jack daniel's whiskey 700 ml,jack daniel 70cl
d4712e43-3893-5ccb-8f9e-723e05370abd,pepsi max cherry 500ml,17683.0,pepsi max cherry 500 ml,pepsi max cherry 500ml
d4700f78-ff8a-4f8f-a095-6477555c4fc9,Rowntrees Fruit Pastilles Bag,32589.0,rowntree's fruit pastilles,rowntrees fruit pastille bag
d46fa073-e65b-4f70-9053-67424c1a0fdd,Co Op Bananas 5PK,28705.0,co-op bananas 5 units,co op banana 5pk
d46d5817-ce2f-541e-b3ac-52f059249ba4,munch bunch mega double up strawberry & vanilla 4pk 4x85g,16097.0,munch bunch mega double up strawberry vanilla 4pk 4x85g,munch bunch mega double up strawberry vanilla 4pk 4x85g
d46cb3cf-dc4c-5164-b34f-4c2d304bfcf7,Canada Dry Ginger Ale,27709.0,canada dry ginger ale,canada dry ginger ale
d46b272a-d251-49f6-8977-3b468d4ecdde,GALAXY MINSTRELS TREAT BAG 80G,8302.0,galaxy minstrel chocolate 80 g,galaxy minstrel treat bag 80g
d466c41e-f146-47e2-9994-22effc0b848b,CHEF`S CLASSICS MACARONI CHEESE 320G,36277.0,chef classic macaroni cheese320g,chef classic macaroni cheese 320g
d4644cf2-aa8e-5632-874e-06cf6f9e574f,wkd blue 4pk pm 4.99 4x275ml,25980.0,wkd blue 4 x 275 ml,wkd blue 4pk  4x275ml
d459637a-cf02-4ae8-aff9-a3c68dd589f9,CAPRI SUN ORANGE 330ML,27725.0,capri sun orange drink 330 ml,capri sun orange 330ml
d458be3c-fe00-402a-83e4-e5cfd4b16ba2,Milky Way Magic Stars 33g,15505.0,milkyway magic star bag 33g,milky way magic star 33g
d4542ab8-a472-5143-b1d7-4449e8c1baf2,Sprite 2L,21424.0,sprite 2 l,sprite 2l
d4520dce-bccb-41a4-b9ea-d60b6acea972,Fridge Raiders Slow Roasted Chicken Bites Mini Packs 3 X 22.5g,7997.0,fridge raider slow roasted chicken bite mini pack 3 x 22.5 g,fridge raider slow roasted chicken bite mini pack 3 x 22.5g
d43e1a5c-5117-46df-a362-88e5b95e1638,Lurpak Butter Slightly Salted 250g,14021.0,lurpak spreadable slightly salted 250g,lurpak butter slightly salted 250g
d43b479c-7551-4499-a333-ed4830ed45a6,1 Pint Whole Fresh Milk,33752.0,whole fresh milk 568 ml,1 pint whole fresh milk
d433b725-e64c-4759-aaac-c0325abed4d6,smirnoff red 37.5% pm8.99 * 35cl,20982.0,smirnoff red vodka 350 ml,smirnoff red 37.5 %  35cl
d42e4968-9df9-42ce-851f-b19d3a634e11,Richmond Real Blue Super King 20s,32460.0,richmond real blue super king 20,richmond real blue super king 20
d42d08b6-6a23-4e1e-9918-df57383b6170,fridge raiders roast multi pack 3x22.5g 3x22.5g,7995.0,fridge raider roast multi pack 3 x 22.5 g,fridge raider roast multi pack 3x22.5g 3x22.5g
d42c69de-f089-461c-a396-c73b4e2d77a9,Mountin Dew (330ml),15921.0,mountain dew 330ml,mountin dew 330ml
d42b6ac5-e5e7-41f3-b649-af0a189568dd,Co Op Gouda Slices 160g,28254.0,co op gouda slice 160g,co op gouda slice 160g
d42b6185-1902-5b9f-b4fa-06475790d576,Coca-Cola Zero Sugar 1.75L,6119.0,coca cola zero soda 1.75 l,cocacola zero sugar 1.75l
d427a323-dbd4-5bfd-9b99-74bd7bd51670,monster pipeline punch pm 1.39 500ml,18120.0,monster energy pipeline punch 500 ml,monster pipeline punch  500ml
d426744d-feb2-4ab0-954b-7e896c59a38b,Regular Golden Caramel Hot Chocolate,32409.0,regular golden caramel hot chocolate,regular golden caramel hot chocolate
d4142033-f602-5d07-b413-7dd55e150fcd,Co-op Fresh semi-Skimmed Milk 2 Pints,28737.0,co-op fresh semi skimmed milk 2 x 568 ml,coop fresh semiskimmed milk 2 pint
d4119b7b-3457-4c6e-8ac7-d7015cf17de7,Uncle Bens Express Pilau Rice 250g,33436.0,uncle ben express pilau rice 250g,uncle ben express pilau rice 250g
d410fdb3-c84f-5080-9320-5a1d9e2ccfe1,I Heart Prosecco Extra Dry Doc,30643.0,i heart prosecco extra dry doc wine,i heart prosecco extra dry doc
