group_id,leader,member,modify_leader,image_url,Image,label,canonical_leader,brand,name,package ,promotion,Comments
15380,jugo naranja do pinos 500 ml 9038,jugo de naranja do pinos 500 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1ca134398d218b7d205111b5937a1854/b4facf495c22df52f3ca635379ebe613.jpeg,,TRUE,Dos Pinos Jugo de naranja Caja 500 ml,Dos Pinos,Jugo de naranja,Caja 500 ml,0,
15380,jugo naranja do pinos 500 ml 9038,jugo naranja do pinos 250 ml pp 9021,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d441f0aafaf9e6bcc141faa860561c36/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos Jugo de naranja Caja 250 ml ,Dos Pinos,Jugo de naranja,Caja 250 ml ,0,
15380,jugo naranja do pinos 500 ml 9038,jugo naranja do pinos 250 ml tb 9014,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/820fafdf74f2944b6ebd7a9c29ca9570/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos Jugo de naranja Caja 250 ml ,Dos Pinos,Jugo de naranja,Caja 250 ml ,0,
15380,jugo naranja do pinos 500 ml 9038,jugo naranja do pinos 500 ml 9038,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e9b2780937e479a403d8669f8f701468/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Jugo de naranja Caja 500 ml,Dos Pinos,Jugo de naranja,Caja 500 ml,0,
15381,jugo naranja fibra do pinos 1 l tb 8963,jugo naranja fibra do pinos 1 l tb 8963,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/258c193c013235e10c81b40abfd5c5ba/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Jugo de naranja Caja 1 L ,Dos Pinos,Jugo de naranja,Caja 1 L ,0,
15382,jugo naranja fibra do pinos 250 ml 8956,jugo naranja fibra do pinos 250 ml 8956,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b67f61124967a9b319b965b77103e254/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Jugo de naranja Caja 250 ml ,Dos Pinos,Jugo de naranja,Caja 250 ml ,0,
15383,jugo naranja uht 250ml 6 pack,jugo naranja uht 250ml 6 pack,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a2c98e9c443f148ad94e9e197aca3a98/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,Dos Pinos Jugo de naranja 6 x 250 ml,Dos Pinos,Jugo de naranja,6 x 250 ml,0,
15384,jugo narmaracgins do pinos 946 ml 7279,jugo narmaracgins do pinos 946 ml 7279,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f259222df795cd2a62fe83974a11f3cc/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Jugo de naranja y maracuyá con ginseng Caja 946 ml ,Dos Pinos,Jugo de naranja y maracuyá con ginseng,Caja 946 ml ,0,
16576,la estacin burger,burger la estacin,Yes,,,TRUE,La Estación Hamburguesa 1 unid,La Estación,Hamburguesa,1 unid,0,
16576,la estacin burger,la estacin burger,Yes,https://d1ralsognjng37.cloudfront.net/988f432e-5535-4439-a871-477cb29a951f.jpeg,,TRUE,La Estación Hamburguesa 1 unid,La Estación,Hamburguesa,1 unid,0,
16604,lactocrema do pinos,lactocrema do pinos,Yes,,,TRUE,Dos Pinos Lactocrema 1 unit,Dos Pinos,Lactocrema,1 unit,0,
16605,lactocrema do pinos 115g und,do pinos lactocrema 115 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6673050f19360f4c0dfa161686659ad1/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Lactocrema 115 g,Dos Pinos,Lactocrema,115 g,0,
16605,lactocrema do pinos 115g und,lactocrema do pinos 115 g,Yes,https://d1ralsognjng37.cloudfront.net/ce78b5dd-1b75-44f4-92ae-a04608af456e.jpeg,,TRUE,Dos Pinos Lactocrema 115 g,Dos Pinos,Lactocrema,115 g,0,
16605,lactocrema do pinos 115g und,lactocrema do pinos 115 g 2510,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/043f6575690fd89b8639099461d9a69e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Lactocrema 115 g,Dos Pinos,Lactocrema,115 g,0,
16605,lactocrema do pinos 115g und,lactocrema do pinos 115g,Yes,https://d1ralsognjng37.cloudfront.net/e15501ae-7d6c-400a-bda4-82be4e235aa8.jpeg,,TRUE,Dos Pinos Lactocrema 115 g,Dos Pinos,Lactocrema,115 g,0,
16605,lactocrema do pinos 115g und,lactocrema do pinos 115g und,Yes,,,TRUE,Dos Pinos Lactocrema Pote 115 g,Dos Pinos,Lactocrema,Pote 115 g,0,
16606,lactocrema taza do pinos 210 gr,lactocrema taza do pinos 210 gr,Yes,https://d1ralsognjng37.cloudfront.net/931ed683-4410-4936-b415-054115aa10a6.jpeg,,TRUE,Dos Pinos Lactocrema Pote 210 g,Dos Pinos,Lactocrema,Pote 210 g,0,
16949,leche 0 % protena 1 lt uht,leche 0 % protena 1 lt uht,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/94c1ffe6c086764ab87c301e478827d2/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,Dos Pinos Leche +proteína Caja 1 L ,Dos Pinos,Leche +proteína,Caja 1 L ,0,
16950,leche 2 % grasa do pinos litro,leche 2 % grasa do pinos litro,Yes,https://d1ralsognjng37.cloudfront.net/8365eacc-f120-44fd-9c07-2f78bf402306.jpeg,,TRUE,Dos Pinos Leche semidescremada Caja 1 L ,Dos Pinos,Leche semidescremada,Caja 1 L ,0,
16951,leche azul tb do pinos 1 l 1064,leche azul tb do pinos 1 l 1064,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a93615db0fe605616f81e694bcd4a7f7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche semidescremada Caja 1 L ,Dos Pinos,Leche semidescremada,Caja 1 L ,0,
16952,leche con avena do pinos 250 ml 3173,leche con avena do pinos 250 ml 3173,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/04c258fb682d300ec638f7b17793f13e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche con avena Caja 250 ml ,Dos Pinos,Leche con avena,Caja 250 ml ,0,
16953,leche con chocolate lula do pinos 200 ml 0423,leche con chocolate lula do pinos 200 ml 0423,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7e0defa34439eeeeb9f89bb0c74a5108/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Lula leche chocolate Caja 200 ml,Dos Pinos,Lula leche chocolate,Caja 200 ml,0,
16954,leche condensada do pinos pinito lata 397gr,leche condensada do pinos pinito lata 397gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1fe821114a8090bab2fd68cfb02c9259/b4facf495c22df52f3ca635379ebe613.jpeg,,TRUE,Dos Pinos Leche condensada pinito Lata 397 g,Dos Pinos,Leche condensada pinito,Lata 397 g,0,
16955,leche coronado 1l,leche coronado 1l,Yes,,,TRUE,Coronado Leche Caja 1 L,Coronado,Leche,Caja 1 L,0,
16956,leche coronado 500ml,leche coronado 500ml,Yes,,,TRUE,Coronado Leche Caja 500 ml ,Coronado,Leche,Caja 500 ml ,0,
16957,leche coronado descremada 1 litro,leche coronado descremada 1 litro,Yes,https://d1ralsognjng37.cloudfront.net/22096f44-7104-4676-ada8-3db6a519c72e.jpeg,,TRUE,Coronado Leche descremada Caja 1 L ,Coronado,Leche descremada,Caja 1 L ,0,
16958,leche coronado descremada 1000ml,leche coronado descremada 1000ml,Yes,https://d1ralsognjng37.cloudfront.net/849c6d88-8d0d-458f-92da-20d99cbbfc09.jpeg,,TRUE,Coronado Leche descremada Caja 1 L ,Coronado,Leche descremada,Caja 1 L ,0,
16959,leche coronado descremada 1l,leche coronado descremada 1l,Yes,,,TRUE,Coronado Leche descremada Caja 1 L ,Coronado,Leche descremada,Caja 1 L ,0,
16963,leche coronado semidescremada sin lactosa 1 litro,leche coronado semidescremada 1 litro,Yes,https://d1ralsognjng37.cloudfront.net/f2de396c-d2ec-4dc6-9eda-6acdabb87178.jpeg,,TRUE,Coronado Leche semidescremada Caja 1 L ,Coronado,Leche semidescremada,Caja 1 L ,0,
16963,leche coronado semidescremada sin lactosa 1 litro,leche coronado semidescremada sin lactosa 1 litro,Yes,https://d1ralsognjng37.cloudfront.net/52c26898-5e95-4018-a549-a0fd3c471829.jpeg,,TRUE,Coronado Leche semidescremada sin lactosa Caja 1 L ,Coronado,Leche semidescremada sin lactosa,Caja 1 L ,0,
16964,leche coronado semidescremada sin lactosa 1000ml,leche coronado semidescremada 1000ml,Yes,https://d1ralsognjng37.cloudfront.net/984a14dd-7947-4922-971f-4ce3063bfce1.jpeg,,FALSE,Coronado Leche semidescremada Caja 1 L ,Coronado,Leche semidescremada,Caja 1 L ,0,
16964,leche coronado semidescremada sin lactosa 1000ml,leche coronado semidescremada sin lactosa 1000ml,Yes,https://d1ralsognjng37.cloudfront.net/21175276-7ee3-4da5-bf92-3324745bdce7.jpeg,,TRUE,Coronado Leche semidescremada sin lactosa Caja 1 L ,Coronado,Leche semidescremada sin lactosa,Caja 1 L ,0,
16965,leche coronado semidescremada slactosa 1l,leche coronado semidescremada slactosa 1l,Yes,,,TRUE,Coronado Leche semidescremada sin lactosa Caja 1 L ,Coronado,Leche semidescremada sin lactosa,Caja 1 L ,0,
16966,leche delactomy 2 % deslactosada do pinos 250ml,leche delactomy 2 % deslactosada do pinos 250ml,Yes,https://d1ralsognjng37.cloudfront.net/4b9d82ee-3884-49a3-b903-689afb604625.jpeg,,TRUE,Dos Pinos Leche Delactomy deslactosada Caja 250 ml,Dos Pinos,Leche Delactomy deslactosada,Caja 250 ml,0,
16967,leche delactomy do pinos 0 % grasa 1l,leche delactomy do pinos 0 % grasa 1l,Yes,,,TRUE,Dos Pinos Leche Delactomy Caja 1 L,Dos Pinos,Leche Delactomy,Caja 1 L,0,
16969,leche delactomy do pinos semidescremada1 l 1132,leche delactomy do pinos semidescremada1 l 1132,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4a4ad0d41c6d0795116d32f8dd7de5d9/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche Delactomy semidescremada Caja 1 L,Dos Pinos,Leche Delactomy semidescremada,Caja 1 L,0,
16970,leche delactomy vainilla do pinos 250ml,do pinos leche delactomy 250 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e5eb10474e7dbed28d433825fe59410d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos Leche Delactomy deslactosada Caja 250 ml,Dos Pinos,Leche Delactomy deslactosada,Caja 250 ml,0,
16970,leche delactomy vainilla do pinos 250ml,leche delactomy do pinos 250 ml 1149,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ccae48550f88de63fc98bdd8784425c5/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos Leche Delactomy deslactosada Caja 250 ml,Dos Pinos,Leche Delactomy deslactosada,Caja 250 ml,0,
16970,leche delactomy vainilla do pinos 250ml,leche delactomy fresa do pinos 250 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0ba9b35b14323ac391728471ea10e36d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos Leche Delactomy fresa Caja 250 ml,Dos Pinos,Leche Delactomy fresa,Caja 250 ml,0,
16970,leche delactomy vainilla do pinos 250ml,leche delactomy fresa do pinos 250 ml 7348,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4518c07325c60fc6f047f9ff8cb324fa/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos Leche Delactomy fresa Caja 250 ml,Dos Pinos,Leche Delactomy fresa,Caja 250 ml,0,
16970,leche delactomy vainilla do pinos 250ml,leche delactomy vainilla do pinos 250 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/73a173d034b388fe556599752decea4b/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche Delactomy vainilla Caja 250 ml,Dos Pinos,Leche Delactomy vainilla,Caja 250 ml,0,
16970,leche delactomy vainilla do pinos 250ml,leche delactomy vainilla do pinos 250 ml 7355,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d6c1380d7c89641d3f286b8e70cef58a/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche Delactomy vainilla Caja 250 ml,Dos Pinos,Leche Delactomy vainilla,Caja 250 ml,0,
16970,leche delactomy vainilla do pinos 250ml,leche delactomy vainilla do pinos 250ml,Yes,https://d1ralsognjng37.cloudfront.net/ce75ff32-3036-4889-a90e-9fe4796f51a3.jpeg,,TRUE,Dos Pinos Leche Delactomy vainilla Caja 250 ml,Dos Pinos,Leche Delactomy vainilla,Caja 250 ml,0,
16972,leche descremada do pinos 1 l 1156,leche descremada do pinos 1 l 1156,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1e30ee97a8405041714ca2e8f4ad3c69/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche descremada Caja 1 L,Dos Pinos,Leche descremada,Caja 1 L,0,
16973,leche descremada do pinos 250 ml 1163,leche descremada do pinos 250 ml 1163,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8e24a9c28774aa96892b01de4950f2ca/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche descremada Caja 250 ml,Dos Pinos,Leche descremada,Caja 250 ml,0,
16975,leche descremada en polvo do pinos 400 g 2039,leche descremada en polvo do pinos 400 g 2039,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/43ec981c548942e6e89db2f873c9ab31/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche descremada en polvo Bolsa 400 g,Dos Pinos,Leche descremada en polvo,Bolsa 400 g,0,
16976,leche deslactosada tb do pinos descremada 1 l 8644,leche deslactosada tb do pinos descremada 1 l 8644,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8ab857be33a15423dcf8013626d8b1cb/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche Delactomy descremada Caja 1 L,Dos Pinos,Leche Delactomy descremada,Caja 1 L,0,
16978,leche do pinos delactomy deslactosada inline 1 litro,leche do pinos delactomy deslactosada inline 1 litro,Yes,https://d1ralsognjng37.cloudfront.net/726ada2b-9000-49da-81c0-b9c72ca50b06.jpeg,,TRUE,Dos Pinos Leche Delactomy descremada Caja 1 L,Dos Pinos,Leche Delactomy descremada,Caja 1 L,0,
16979,leche do pinos delactomy deslactosada inline 1000ml,leche do pinos delactomy deslactosada inline 1000ml,Yes,https://d1ralsognjng37.cloudfront.net/14855cc7-eab1-4aeb-a19f-0b691749138c.jpeg,,TRUE,Dos Pinos Leche Delactomy descremada Caja 1 L,Dos Pinos,Leche Delactomy descremada,Caja 1 L,0,
16980,leche do pinos enteron delactomy 1 litro,leche do pinos enteron delactomy 1 litro,Yes,https://d1ralsognjng37.cloudfront.net/d9133525-af3e-4103-951c-9595fbb76822.jpeg,,TRUE,Dos Pinos Leche Delactomy entera Caja 1 L,Dos Pinos,Leche Delactomy entera,Caja 1 L,0,
16981,leche do pinos estndar 1 litro,leche do pinos 1 litro,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/248fb8ee8eb85894cf48c5feae34a929/b4facf495c22df52f3ca635379ebe613.jpeg,,TRUE,Dos Pinos Leche Caja 1 L,Dos Pinos,Leche,Caja 1 L,0,
16981,leche do pinos estndar 1 litro,leche do pinos 1.8 litros,Yes,https://d1ralsognjng37.cloudfront.net/6a04f929-ba9e-4b01-920e-9b30c06cc69c.jpeg,,TRUE,Dos Pinos Leche Caja 1.8 L ,Dos Pinos,Leche,Caja 1.8 L ,0,
16981,leche do pinos estndar 1 litro,leche do pinos estandar 1.8 litros,Yes,https://d1ralsognjng37.cloudfront.net/d90670fb-4fce-4c37-a0d9-89989c31d621.jpeg,,TRUE,Dos Pinos Leche Caja 1.8 L ,Dos Pinos,Leche,Caja 1.8 L ,0,
16981,leche do pinos estndar 1 litro,leche do pinos estndar 1 litro,Yes,https://d1ralsognjng37.cloudfront.net/d6d961c1-e26d-4e27-9231-f05cb36f7c3c.jpeg,,TRUE,Dos Pinos Leche Caja 1 L,Dos Pinos,Leche,Caja 1 L,0,
16982,leche do pinos galn,leche do pinos galn,Yes,https://d1ralsognjng37.cloudfront.net/ca094ff5-ae12-47f2-9ea4-c8f23b7cef58.jpeg,,TRUE,Dos Pinos Leche Botella 3.78 L ,Dos Pinos,Leche,Botella 3.78 L ,0,
16983,leche do pinos homogenizada semidescremada 1 litro,leche do pinos homogenizada semidescremada 1 litro,Yes,https://d1ralsognjng37.cloudfront.net/7868854f-92ec-415c-9a4c-86ceb80baeed.jpeg,,TRUE,Dos Pinos Leche semidescremada Caja 1 L,Dos Pinos,Leche semidescremada,Caja 1 L,0,
16984,leche do pinos inline descremada 1 litro,leche do pinos inline descremada 1 litro,Yes,https://d1ralsognjng37.cloudfront.net/2e324550-b213-4742-8607-b4204fa0f9d7.jpeg,,TRUE,Dos Pinos Leche in line descremada Caja 1 L,Dos Pinos,Leche in line descremada,Caja 1 L,0,
16985,leche do pinos inline descremada 1000ml,leche do pinos inline descremada 1000ml,Yes,https://d1ralsognjng37.cloudfront.net/1a3a933d-c6ac-4a8f-ab2f-594f09939ed5.jpeg,,TRUE,Dos Pinos Leche in line descremada Caja 1 L,Dos Pinos,Leche in line descremada,Caja 1 L,0,
16986,leche do pinos liquida descremada 1000ml,leche do pinos liquida descremada 1000ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1d586417d54b060e6db2e0e42d4a3aa2/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,Dos Pinos Leche in line descremada Caja 1 L,Dos Pinos,Leche in line descremada,Caja 1 L,0,
16988,leche do pinos pinito uht enteron 1000ml,leche do pinos pinito uht enteron 1000ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f05b0264a1cc87c3561f6292ca64acff/b4facf495c22df52f3ca635379ebe613.jpeg,,TRUE,Dos Pinos Leche Pinito enteral Caja 1 L,Dos Pinos,Leche Pinito enteral,Caja 1 L,0,
16989,leche do pinos proteina plus 500ml,leche do pinos proteina plus 500ml,Yes,https://d1ralsognjng37.cloudfront.net/1a6f0f51-c2c6-4182-be13-3125b242cc7a.jpeg,,TRUE,Dos Pinos Leche +proteína plus Caja 500 ml,Dos Pinos,Leche +proteína plus,Caja 500 ml,0,
16990,leche do pinos semidescremada 1000ml,leche do pinos semidescremada 1000ml,Yes,https://d1ralsognjng37.cloudfront.net/04d492d9-ff41-473c-a654-ce113dd3e3c8.jpeg,,TRUE,Dos Pinos Leche semidescremada Caja 1 L,Dos Pinos,Leche semidescremada,Caja 1 L,0,
16991,leche do pinos uht 50 % proteina litro,leche do pinos uht 50 % proteina litro,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/684385581ba4b528982ffb423f963a9b/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche +proteína Caja 1 L,Dos Pinos,Leche +proteína,Caja 1 L,0,
16992,leche en polvo coronado 120g,leche en polvo coronado 120g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/51b3b43a93a02e54cde69546ec80a27b/b4facf495c22df52f3ca635379ebe613.jpeg,,TRUE,Coronado Leche entera en polvo Bolsa 120 g,Coronado,Leche entera en polvo,Bolsa 120 g,0,
16993,leche en polvo coronado 350 gr,leche coronado en polvo 350g,Yes,,,TRUE,Dos Pinos Leche entera en polvo Bolsa 350 g,Dos Pinos,Leche entera en polvo,Bolsa 350 g,0,
16993,leche en polvo coronado 350 gr,leche en polvo coronado 350 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ab472b1f535e1dd15e5bac77daa41987/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,Coronado Leche en polvo Bolsa 350 g,Coronado,Leche en polvo,Bolsa 350 g,0,
16994,leche en polvo delactomy do pinos 400 g 2206,leche en polvo delactomy do pinos 400 g 2206,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/69ab5e4852db5b0c714e84be08e3f30f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche Delactomy en polvo Bolsa 400 g,Dos Pinos,Leche Delactomy en polvo,Bolsa 400 g,0,
16995,leche en polvo delactomy integra 400 g,leche en polvo delactomy integra 400 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/729fe23cd81d897e31cd0bcfd3d864a9/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,Dos Pinos Leche Delactomy en polvo Bolsa 400 g,Dos Pinos,Leche Delactomy en polvo,Bolsa 400 g,0,
16996,leche en polvo descremada 400 g,leche en polvo descremada 400 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a24fd9ffefd82c046c66ac076aa95c72/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,Dos Pinos Leche in line descremada en polvo Bolsa 400 g,Dos Pinos,Leche in line descremada en polvo,Bolsa 400 g,0,
16997,leche evaporada do pinos 250 ml 0814,leche evaporada do pinos 250 ml 0814,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5a1dc93f64d4e86520754f96af989b67/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche evaporada Caja 250 ml,Dos Pinos,Leche evaporada,Caja 250 ml,0,
16998,leche galon do pinos 3.75 lts,leche galon do pinos 3.75 lts,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/131f70833ab85a1dd822dea01f4fc21c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche Botella 3.75 L,Dos Pinos,Leche,Botella 3.75 L,0,
16999,leche homogenizada do pinos 1.8 litro,leche homogenizada do pinos 1.8 litro,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/085fd63d2e30eaac6e4fb602c81ab188/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche Caja 1.8 L ,Dos Pinos,Leche,Caja 1.8 L ,0,
17000,leche homogenizada do pinos litro,leche homogenizada do pinos litro,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a9c3dab66a917a51c53b70035dbdfb59/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche Caja 1 L ,Dos Pinos,Leche,Caja 1 L ,0,
17001,leche homognea do pinos 250 ml 1095,leche homognea do pinos 250 ml 1095,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bf6a34f4966d4e14a6374dd3b10cc50d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche semidescremada Caja 250 ml ,Dos Pinos,Leche semidescremada,Caja 250 ml ,0,
17002,leche litro do pinos,choco leche do pinos litro,Yes,https://d1ralsognjng37.cloudfront.net/887bddcd-45a6-4172-bf57-218417c4c213.jpeg,,FALSE,Dos Pinos Choco leche Caja 1 L ,Dos Pinos,Choco leche,Caja 1 L ,0,
17002,leche litro do pinos,leche do pinos litro,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c58b577f1354882173d5887f2309ab7d/b4facf495c22df52f3ca635379ebe613.jpeg,,TRUE,Dos Pinos Leche Caja 1 L ,Dos Pinos,Leche,Caja 1 L ,0,
17002,leche litro do pinos,leche litro do pinos,Yes,https://d1ralsognjng37.cloudfront.net/90d01a7f-9a43-44f9-8444-1ffe4a47bdd0.jpeg,,TRUE,Dos Pinos Leche Caja 1 L ,Dos Pinos,Leche,Caja 1 L ,0,
17003,leche pasteurizada do pinos 1.8 litros,leche pasteurizada do pinos 1.8 litros,Yes,,,TRUE,Dos Pinos Leche pasteurizada Caja 1.8 L,Dos Pinos,Leche pasteurizada,Caja 1.8 L,0,
17004,leche pinito en polvo do pinos 400 g 2060,leche pinito en polvo do pinos 400 g 2060,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0f4d83f8e292893bace391b211d3d360/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche Pinito entera en polvo Bolsa 400 g,Dos Pinos,Leche Pinito entera en polvo,Bolsa 400 g,0,
17005,leche pinito lquida do pinos 1 l 1118,leche pinito lquida do pinos 1 l 1118,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/27325d4174571e965aa4da8e92cae0fc/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche Pinito Caja 1 L ,Dos Pinos,Leche Pinito,Caja 1 L ,0,
17006,leche polvo pinito 1500g,leche polvo pinito 1500g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e8d9a35ca2b0623325f7e85b54044324/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,Dos Pinos Leche Pinito entera en polvo Bolsa 1.5 kg,Dos Pinos,Leche Pinito entera en polvo,Bolsa 1.5 kg,0,
17008,leche protena do pinos 1 l 6142,leche protena do pinos 1 l 6142,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d0c285b2f3695737b73937d79615d497/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche +proteína Caja 1 L ,Dos Pinos,Leche +proteína,Caja 1 L ,0,
17009,leche regular galon 3.78 litros do pinos,leche regular galon 3.78 litros do pinos,Yes,https://d1ralsognjng37.cloudfront.net/5ce36f54-ae4f-4357-a2ad-de1dfa461922.jpeg,,TRUE,Dos Pinos Leche Botella 3.78 L,Dos Pinos,Leche,Botella 3.78 L,0,
17010,leche saborizada uht coronado choco banano 180ml,leche saborizada uht coronado choco banano 180ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e3f907ca2a298166ea4aab9f7dc06e27/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Coronado Leche choco banano Caja 180 ml,Coronado,Leche choco banano,Caja 180 ml,0,
17011,leche saborizada uht coronado fresa 180 ml,leche saborizada uht coronado fresa 180 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bd819df3968f2651e1a460c3c77455ef/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Coronado Leche fresa Caja 180 ml,Coronado,Leche fresa,Caja 180 ml,0,
17012,leche saborizada uht coronado galleta maria180 ml,leche saborizada uht coronado galleta maria180 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/693e71d011f294096fa97e3a61ea71c8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Coronado Leche galleta María Caja 180 ml,Coronado,Leche galleta María,Caja 180 ml,0,
17013,leche saborizada uht frescoleche fresa 1 l,leche saborizada uht frescoleche fresa 1 l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0dfac6ea684c09e34d9394430d6ddbed/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,Dos Pinos Fresco Leche! fresa Caja 1 L ,Dos Pinos,Fresco Leche! fresa,Caja 1 L ,0,
17014,leche saborizada uht miln menta 250ml,leche saborizada uht miln menta 250ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bc4cc6c1bafe688486a3dd5a57443d07/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,Dos Pinos Fresco Leche! Milán menta Caja 250 ml,Dos Pinos,Fresco Leche! Milán menta,Caja 250 ml,0,
